date,max_temp,min_temp,avg_temp,precipitation,snowfall,snowdepth
2006-01-07,31.0,20.0,25.5,0.02,0.5,1.0
2006-01-08,44.0,31.0,37.5,0.0025,0.0025,0.025
2006-01-09,57.0,39.0,48.0,0.0,0.0,0.0
2006-01-10,48.0,35.0,41.5,0.0,0.0,0.0
2006-01-11,62.0,44.0,53.0,0.0,0.0,0.0
2006-01-12,57.0,31.0,44.0,0.04,0.0,0.0
2006-01-13,69.0,29.0,49.0,0.0,0.0,0.0
2006-01-14,51.0,25.0,38.0,0.8,0.0,0.0
2006-01-15,32.0,19.0,25.5,0.25,1.0,0.025
2006-01-16,42.0,20.0,31.0,0.0,0.0,0.0
2006-01-17,43.0,31.0,37.0,0.0,0.0,0.0
2006-01-18,49.0,28.0,38.5,0.78,0.0,0.0
2006-01-19,55.0,24.0,39.5,0.01,0.0025,0.0
2006-01-20,58.0,37.0,47.5,0.0,0.0,0.0
2006-01-21,55.0,33.0,44.0,0.0025,0.0,0.0
2006-01-22,43.0,21.0,32.0,0.0,0.0,0.0
2006-01-23,40.0,29.0,34.5,0.37,0.0,0.0
2006-01-24,43.0,23.0,33.0,0.12,0.0,0.0
2006-01-25,35.0,27.0,31.0,0.19,1.0,1.0
2006-01-26,29.0,21.0,25.0,0.04,1.0,1.0
2006-01-27,41.0,13.0,27.0,0.0025,0.0025,0.025
2006-01-28,54.0,24.0,39.0,0.0,0.0,0.0
2006-01-29,55.0,29.0,42.0,0.0025,0.0,0.0
2006-01-30,53.0,31.0,42.0,0.25,0.0,0.0
2006-01-31,43.0,32.0,37.5,0.02,0.0,0.0
2006-02-01,40.0,31.0,35.5,0.03,0.0025,0.0
2006-02-02,54.0,29.0,41.5,0.0,0.0,0.0
2007-01-01,54.0,35.0,44.5,0.27,0.0,0.0
2007-01-02,42.0,28.0,35.0,0.03,0.0,0.0
2007-01-03,50.0,24.0,37.0,0.0,0.0,0.0
2007-01-04,56.0,26.0,41.0,0.0,0.0,0.0
2007-01-05,61.0,41.0,51.0,0.16,0.0,0.0
2007-01-06,60.0,47.0,53.5,1.07,0.0,0.0
2007-01-07,47.0,29.0,38.0,0.08,0.0,0.0
2007-01-08,50.0,33.0,41.5,0.53,0.0,0.0
2007-01-09,37.0,29.0,33.0,0.01,0.0025,0.025
2007-01-10,31.0,22.0,26.5,0.05,1.0,1.0
2007-01-11,47.0,16.0,31.5,0.01,0.0025,0.025
2007-01-12,49.0,35.0,42.0,0.05,0.0,0.0
2007-01-13,53.0,47.0,50.0,0.35,0.0,0.0
2007-01-14,51.0,46.0,48.5,0.4,0.0,0.0
2007-01-15,57.0,46.0,51.5,0.6,0.0,0.0
2007-01-16,49.0,23.0,36.0,0.92,0.0,0.0
2007-01-17,28.0,14.0,21.0,0.02,1.0,1.0
2007-01-18,40.0,18.0,29.0,0.0,0.0,0.0
2007-01-19,36.0,26.0,31.0,0.04,0.0025,0.025
2007-01-20,27.0,18.0,22.5,0.04,1.5,1.0
2007-01-21,25.0,11.0,18.0,0.0025,0.0025,1.0
2007-01-22,33.0,24.0,28.5,0.07,1.0,2.0
2007-01-23,31.0,24.0,27.5,0.04,0.5,2.0
2007-01-24,32.0,27.0,29.5,0.01,0.0025,2.0
2007-01-25,29.0,15.0,22.0,0.14,2.0,4.0
2007-01-26,20.0,4.0,12.0,0.05,1.0,5.0
2007-01-27,40.0,13.0,26.5,0.08,2.0,7.0
2007-01-28,37.0,20.0,28.5,0.01,0.0025,3.0
2007-01-29,20.0,11.0,15.5,0.08,2.0,5.0
2007-01-30,28.0,13.0,20.5,0.01,0.0025,4.0
2007-01-31,21.0,10.0,15.5,0.07,4.0,6.0
2007-02-01,31.0,14.0,22.5,0.0025,0.0025,4.0
2007-02-02,32.0,25.0,28.5,0.01,0.0025,4.0
2008-01-01,42.0,27.0,34.5,0.0025,0.0,0.0
2008-01-02,27.0,16.0,21.5,0.09,1.5,2.0
2008-01-03,21.0,6.0,13.5,0.0025,0.0025,1.0
2008-01-04,33.0,7.0,20.0,0.0025,0.0025,1.0
2008-01-05,42.0,20.0,31.0,0.0,0.0,1.0
2008-01-06,52.0,37.0,44.5,0.17,0.0,
2008-01-07,64.0,46.0,55.0,0.0025,0.0,
2008-01-08,69.0,45.0,57.0,0.0,0.0,0.0
2008-01-09,67.0,,,0.07,0.0,0.0
2008-01-10,51.0,27.0,39.0,0.0,0.0,0.0
2008-01-11,49.0,39.0,44.0,0.63,0.0,0.0
2008-01-12,45.0,32.0,38.5,0.3,0.0,0.0
2008-01-13,42.0,26.0,34.0,0.0,0.0,0.0
2008-01-14,38.0,28.0,33.0,0.14,0.2,0.025
2008-01-15,28.0,24.0,26.0,0.01,0.5,1.0
2008-01-16,30.0,23.0,26.5,0.01,0.5,1.0
2008-01-17,33.0,23.0,28.0,0.0025,0.0025,1.0
2008-01-18,39.0,24.0,31.5,0.0,0.0025,0.025
2008-01-19,28.0,18.0,23.0,0.0025,0.0025,0.0
2008-01-20,21.0,7.0,14.0,0.0,0.0,0.0
2008-01-21,23.0,5.0,14.0,0.0,0.0,0.0
2008-01-22,38.0,12.0,25.0,0.08,1.0,1.0
2008-01-23,34.0,15.0,24.5,0.0,0.0,0.025
2008-01-24,25.0,13.0,19.0,0.0,0.0,0.025
2008-01-25,23.0,2.0,12.5,0.05,1.0,1.0
2008-01-26,30.0,9.0,19.5,0.0,0.0,1.0
2008-01-27,31.0,25.0,28.0,0.03,0.5,1.0
2008-01-28,39.0,21.0,30.0,0.05,0.5,1.0
2008-01-29,43.0,25.0,34.0,0.1,0.0,1.0
2008-01-30,54.0,22.0,38.0,0.52,0.0025,0.0
2008-01-31,37.0,13.0,25.0,0.0025,0.0025,0.0
2008-02-01,37.0,13.0,25.0,0.41,0.3,0.025
2008-02-02,37.0,28.0,32.5,0.78,0.0025,0.025
2009-01-01,33.0,17.0,25.0,0.0025,0.0025,0.0
2009-01-02,40.0,18.0,29.0,0.02,0.0025,0.025
2009-01-03,41.0,19.0,30.0,0.0025,0.0025,0.025
2009-01-04,33.0,19.0,26.0,0.0,0.0,0.025
2009-01-05,44.0,25.0,34.5,0.1,0.0,0.0
2009-01-06,37.0,25.0,31.0,0.0,0.0,0.0
2009-01-07,37.0,27.0,32.0,0.88,0.0025,0.0
2009-01-08,43.0,26.0,34.5,0.55,1.0,1.0
2009-01-09,26.0,20.0,23.0,0.02,1.0,2.0
2009-01-10,27.0,20.0,23.5,0.1,1.0,3.0
2009-01-11,35.0,24.0,29.5,0.33,2.0,3.0
2009-01-12,25.0,20.0,22.5,0.03,0.5,4.0
2009-01-13,29.0,21.0,25.0,0.0,0.0,3.0
2009-01-14,38.0,8.0,23.0,0.04,1.0,3.0
2009-01-15,18.0,4.0,11.0,0.12,3.0,6.0
2009-01-16,14.0,-3.0,5.5,0.01,0.5,6.0
2009-01-17,6.0,-12.0,-3.0,0.0025,0.0025,6.0
2009-01-18,26.0,-13.0,6.5,0.28,5.0,10.0
2009-01-19,30.0,12.0,21.0,0.07,2.0,11.0
2009-01-20,19.0,8.0,13.5,0.02,1.0,11.0
2009-01-21,21.0,5.0,13.0,0.0025,0.5,11.0
2009-01-22,20.0,5.0,12.5,0.0,0.0,11.0
2009-01-23,36.0,13.0,24.5,0.0,0.0,8.0
2009-01-24,49.0,17.0,33.0,0.0025,0.0025,4.0
2009-01-25,26.0,2.0,14.0,0.0,0.0,4.0
2009-01-26,17.0,1.0,9.0,0.02,0.5,5.0
2009-01-27,21.0,8.0,14.5,0.0,0.0,5.0
2009-01-28,32.0,9.0,20.5,0.34,1.5,6.0
2009-01-29,37.0,18.0,27.5,0.64,0.5,6.0
2009-01-30,27.0,18.0,22.5,0.02,0.5,6.0
2009-01-31,25.0,9.0,17.0,0.12,3.5,9.0
2009-02-01,34.0,9.0,21.5,0.0,0.0,9.0
2009-02-02,46.0,27.0,36.5,0.0,0.0,6.0
2010-01-01,36.0,30.0,33.0,0.15,0.0,1.0
2010-01-02,32.0,15.0,23.5,0.04,0.5,1.0
2010-01-03,17.0,8.0,12.5,0.0,0.0,1.0
2010-01-04,18.0,8.0,13.0,0.04,3.0,4.0
2010-01-05,22.0,16.0,19.0,0.05,1.0,5.0
2010-01-06,23.0,19.0,21.0,0.15,3.0,7.0
2010-01-07,26.0,22.0,24.0,0.06,1.0,6.0
2010-01-08,24.0,21.0,22.5,0.15,3.0,8.0
2010-01-09,21.0,12.0,16.5,0.03,2.0,8.0
2010-01-10,25.0,-6.0,9.5,0.0025,0.0025,7.0
2010-01-11,19.0,-3.0,8.0,0.0025,0.0025,6.0
2010-01-12,23.0,7.0,15.0,0.02,1.0,7.0
2010-01-13,25.0,19.0,22.0,0.0025,0.0025,7.0
2010-01-14,30.0,15.0,22.5,0.0,0.0,7.0
2010-01-15,42.0,14.0,28.0,0.0,0.0,5.0
2010-01-16,42.0,33.0,37.5,0.0,0.0,3.0
2010-01-17,46.0,29.0,37.5,0.0,0.0,2.0
2010-01-18,40.0,32.0,36.0,0.7,0.0,1.0
2010-01-19,42.0,34.0,38.0,0.0025,0.0,1.0
2010-01-20,35.0,27.0,31.0,0.0,0.0,0.0
2010-01-21,33.0,19.0,26.0,0.0,0.0,0.0
2010-01-22,41.0,24.0,32.5,0.0025,0.0,0.025
2010-01-23,38.0,28.0,33.0,0.01,0.0,0.0
2010-01-24,46.0,26.0,36.0,0.0,0.0,0.0
2010-01-25,52.0,37.0,44.5,1.14,0.0,0.0
2010-01-26,51.0,29.0,40.0,0.15,0.2,0.025
2010-01-27,31.0,24.0,27.5,0.01,0.0025,0.025
2010-01-28,31.0,24.0,27.5,0.05,1.0,1.0
2010-01-29,32.0,1.0,16.5,0.0,0.0,1.0
2010-01-30,15.0,1.0,8.0,0.0,0.0,1.0
2010-01-31,19.0,-1.0,9.0,0.0,0.0,1.0
2010-02-01,26.0,-1.0,12.5,0.0,0.0,1.0
2010-02-02,29.0,12.0,20.5,0.0,0.0,1.0
2011-01-01,44.0,32.0,38.0,0.0,0.0,0.0
2011-01-02,52.0,29.0,40.5,0.35,0.0,0.0
2011-01-03,34.0,14.0,24.0,0.0,0.0,0.0
2011-01-04,33.0,14.0,23.5,0.0,0.0,0.0
2011-01-05,39.0,18.0,28.5,0.0,0.0,0.0
2011-01-06,26.0,11.0,18.5,0.0025,0.0025,0.025
2011-01-07,29.0,11.0,20.0,0.13,3.0,3.0
2011-01-08,23.0,16.0,19.5,0.13,3.0,6.0
2011-01-09,20.0,14.0,17.0,0.03,1.0,7.0
2011-01-10,23.0,9.0,16.0,0.0025,0.0025,7.0
2011-01-11,23.0,3.0,13.0,0.0025,0.0025,4.0
2011-01-12,29.0,13.0,21.0,0.17,4.0,7.0
2011-01-13,22.0,19.0,20.5,0.04,1.5,7.0
2011-01-14,24.0,15.0,19.5,0.01,0.5,7.0
2011-01-15,24.0,12.0,18.0,0.0025,0.0025,6.0
2011-01-16,36.0,14.0,25.0,0.0025,0.0025,5.0
2011-01-17,24.0,8.0,16.0,0.0,0.0,4.0
2011-01-18,32.0,7.0,19.5,0.11,0.0025,4.0
2011-01-19,46.0,27.0,36.5,0.12,0.0,2.0
2011-01-20,33.0,21.0,27.0,0.0,0.0,2.0
2011-01-21,,19.0,,0.34,4.0,5.0
2011-01-22,19.0,-5.0,7.0,0.0025,0.0025,5.0
2011-01-23,18.0,-8.0,5.0,0.0025,0.0025,5.0
2011-01-24,17.0,-8.0,4.5,0.0,0.0,5.0
2011-01-25,29.0,-6.0,11.5,0.03,0.5,4.0
2011-01-26,35.0,26.0,30.5,0.0025,0.0025,3.0
2011-01-27,35.0,25.0,30.0,0.16,2.0,3.0
2011-01-28,28.0,21.0,24.5,0.05,1.0,4.0
2011-01-29,30.0,21.0,25.5,0.05,0.5,4.0
2011-01-30,32.0,24.0,28.0,0.08,1.0,4.0
2011-01-31,31.0,-1.0,15.0,0.0,0.0,4.0
2011-02-01,35.0,-1.0,17.0,0.12,0.0,3.0
2011-02-02,40.0,32.0,36.0,0.88,0.0,1.0
2013-01-01,34.0,21.0,27.5,0.06,1.0,
2013-01-02,32.0,19.0,25.5,0.04,,
2013-01-03,25.0,6.0,15.5,0.0,0.0,8.0
2013-01-04,31.0,4.0,17.5,0.0025,0.0025,8.0
2013-01-05,32.0,26.0,29.0,0.0,0.0,8.0
2013-01-06,36.0,25.0,30.5,0.0,0.0,7.0
2013-01-07,38.0,29.0,33.5,0.01,0.0025,5.0
2013-01-08,35.0,14.0,24.5,0.0,0.0,4.0
2013-01-09,43.0,14.0,28.5,0.0,0.0,3.0
2013-01-10,44.0,20.0,32.0,0.0,0.0,2.0
2013-01-11,44.0,24.0,34.0,0.0,0.0,1.0
2013-01-12,45.0,35.0,40.0,0.35,0.0,0.0
2013-01-13,61.0,39.0,50.0,0.02,,
2013-01-14,69.0,41.0,55.0,0.34,,
2013-01-15,41.0,24.0,32.5,0.0,0.0,0.0
2013-01-16,34.0,23.0,28.5,0.34,1.0,1.0
2013-01-17,35.0,31.0,33.0,0.0,0.0,0.0
2013-01-18,33.0,20.0,26.5,0.11,1.0,2.0
2013-01-19,37.0,16.0,26.5,0.0,0.0,1.0
2013-01-20,52.0,36.0,44.0,0.0,0.0,0.0
2013-01-21,44.0,20.0,32.0,0.0025,0.0025,0.025
2013-01-22,25.0,5.0,15.0,0.08,2.0,2.0
2013-01-23,11.0,0.0,5.5,0.0025,0.0025,2.0
2013-01-24,13.0,0.0,6.5,0.0025,0.0025,2.0
2013-01-25,20.0,5.0,12.5,0.01,0.0025,1.0
2013-01-26,18.0,10.0,14.0,0.2,3.0,4.0
2013-01-27,25.0,11.0,18.0,0.05,1.0,4.0
2013-01-28,36.0,9.0,22.5,0.24,0.0025,3.0
2013-01-29,48.0,32.0,40.0,0.44,0.0,0.0
2013-01-30,61.0,38.0,49.5,0.03,0.0,0.0
2013-01-31,69.0,30.0,49.5,0.98,0.5,0.025
2013-02-01,30.0,16.0,23.0,0.52,0.5,0.0
2013-02-02,18.0,10.0,14.0,0.0025,0.0025,0.025
2014-01-01,24.0,16.0,20.0,0.1,2.0,1.0
2014-01-02,32.0,21.0,26.5,0.0,0.0,0.025
2014-01-03,31.0,7.0,19.0,0.16,3.0,3.0
2014-01-04,13.0,2.0,7.5,0.0,0.0,3.0
2014-01-05,38.0,3.0,20.5,0.0,0.0,3.0
2014-01-06,49.0,14.0,31.5,0.19,1.0,1.0
2014-01-07,29.0,-10.0,9.5,0.0025,0.0025,1.0
2014-01-08,2.0,-10.0,-4.0,0.0,0.0,1.0
2014-01-09,21.0,-1.0,10.0,0.04,1.0,1.0
2014-01-10,34.0,13.0,23.5,0.02,0.5,1.0
2014-01-11,51.0,31.0,41.0,0.0,0.0,0.0
2014-01-12,54.0,33.0,43.5,0.47,0.0,0.0
2014-01-13,35.0,25.0,30.0,0.0025,0.0025,0.0
2014-01-14,55.0,25.0,40.0,0.48,0.0,0.0
2014-01-15,45.0,27.0,36.0,0.05,0.0025,0.0
2014-01-16,37.0,18.0,27.5,0.0,0.0,0.0
2014-01-17,34.0,17.0,25.5,0.01,0.2,0.025
2014-01-18,36.0,15.0,25.5,0.1,0.8,1.0
2014-01-19,19.0,9.0,14.0,0.05,1.1,2.0
2014-01-20,34.0,19.0,26.5,0.0,0.0,1.0
2014-01-21,36.0,19.0,27.5,0.02,0.2,1.0
2014-01-22,19.0,-9.0,5.0,0.11,4.0,3.0
2014-01-23,10.0,-9.0,0.5,0.01,0.4,2.0
2014-01-24,13.0,2.0,7.5,0.03,0.5,2.0
2014-01-25,21.0,2.0,11.5,0.03,1.0,3.0
2014-01-26,23.0,6.0,14.5,0.07,3.0,5.0
2014-01-27,43.0,7.0,25.0,0.0025,0.0025,3.0
2014-01-28,31.0,-9.0,11.0,0.04,1.0,4.0
2014-01-29,7.0,-13.0,-3.0,0.0,0.0,3.0
2014-01-30,15.0,-12.0,1.5,0.0,0.0,2.0
2014-01-31,35.0,-6.0,14.5,0.0,0.0,2.0
2014-02-01,38.0,29.0,33.5,0.0,0.0,1.0
2014-02-02,51.0,31.0,41.0,0.02,0.0,1.0
2015-01-01,24.0,19.0,21.5,0.0,0.0,0.0
2015-01-02,34.0,19.0,26.5,0.0,0.0,0.0
2015-01-03,37.0,21.0,29.0,0.0,0.0,0.0
2015-01-04,54.0,33.0,43.5,0.93,0.5,0.0
2015-01-05,62.0,23.0,42.5,0.03,0.5,0.025
2015-01-06,24.0,11.0,17.5,0.02,0.5,1.0
2015-01-07,19.0,12.0,15.5,0.04,1.0,1.0
2015-01-08,13.0,0.0,6.5,0.0025,0.0025,1.0
2015-01-09,22.0,0.0,11.0,0.1,2.0,2.0
2015-01-10,22.0,-1.0,10.5,0.0025,0.0025,2.0
2015-01-11,22.0,-1.0,10.5,0.0,0.0,2.0
2015-01-12,40.0,11.0,25.5,0.16,1.0,2.0
2015-01-13,37.0,11.0,24.0,0.18,,
2015-01-14,29.0,12.0,20.5,0.0,0.0,0.025
2015-01-15,29.0,14.0,21.5,0.0,0.0,0.025
2015-01-16,30.0,14.0,22.0,0.0,0.0,0.025
2015-01-17,33.0,11.0,22.0,0.0,0.0,0.025
2015-01-18,45.0,12.0,28.5,0.0,0.0,0.025
2015-01-19,47.0,32.0,39.5,0.06,0.5,0.025
2015-01-20,35.0,27.0,31.0,0.0,0.0,0.025
2015-01-21,35.0,23.0,29.0,0.13,2.0,2.0
2015-01-22,35.0,27.0,31.0,0.27,2.5,2.0
2015-01-23,32.0,28.0,30.0,0.0025,0.0025,2.0
2015-01-24,32.0,28.0,30.0,0.23,3.0,4.0
2015-01-25,33.0,27.0,30.0,0.03,0.0,3.0
2015-01-26,34.0,26.0,30.0,0.3,3.0,5.0
2015-01-27,28.0,19.0,23.5,0.31,3.5,8.0
2015-01-28,23.0,0.0,11.5,0.05,1.0,9.0
2015-01-29,25.0,1.0,13.0,0.0025,0.0025,8.0
2015-01-30,39.0,12.0,25.5,0.4,3.5,10.0
2015-01-31,28.0,4.0,16.0,0.02,0.5,10.0
2015-02-01,25.0,1.0,13.0,0.0025,0.0025,9.0
2015-02-02,40.0,21.0,30.5,1.15,2.0,6.0
2017-01-01,42.0,22.0,32.0,0.05,0.0,0.0
2017-01-02,43.0,28.0,35.5,0.07,0.0,0.0
2017-01-03,45.0,28.0,36.5,0.0025,0.0,0.0
2017-01-04,46.0,40.0,43.0,0.65,0.0,0.0
2017-01-05,40.0,20.0,30.0,0.0025,0.0,0.0
2017-01-06,23.0,8.0,15.5,0.17,3.0,3.0
2017-01-07,16.0,3.0,9.5,0.0,0.0,2.0
2017-01-08,15.0,7.0,11.0,0.0025,0.0025,2.0
2017-01-09,16.0,2.0,9.0,0.0025,0.0025,2.0
2017-01-10,29.0,5.0,17.0,0.05,1.0,3.0
2017-01-11,51.0,25.0,38.0,0.15,0.0,0.0
2017-01-12,61.0,39.0,50.0,0.21,0.0,0.0
2017-01-13,65.0,34.0,49.5,0.62,0.0,0.0
2017-01-14,37.0,27.0,32.0,0.0,0.0,0.0
2017-01-15,36.0,24.0,30.0,0.03,0.0,0.0
2017-01-16,35.0,19.0,27.0,0.0,0.0,0.0
2017-01-17,43.0,19.0,31.0,0.03,0.0,0.0
2017-01-18,60.0,38.0,49.0,0.27,0.0,0.0
2017-01-19,47.0,37.0,42.0,0.03,0.0,0.0
2017-01-20,42.0,29.0,35.5,0.0025,0.0,0.0
2017-01-21,48.0,29.0,38.5,0.13,0.0,0.0
2017-01-22,65.0,38.0,51.5,0.0,0.0,0.0
2017-01-23,64.0,41.0,52.5,0.0,0.0,0.0
2017-01-24,47.0,32.0,39.5,1.08,1.0,0.025
2017-01-25,38.0,32.0,35.0,0.12,0.0025,0.0
2017-01-26,51.0,37.0,44.0,0.27,0.0,0.0
2017-01-27,41.0,29.0,35.0,0.16,1.0,0.025
2017-01-28,32.0,27.0,29.5,0.12,2.0,2.0
2017-01-29,33.0,26.0,29.5,0.0025,0.0025,2.0
2017-01-30,32.0,24.0,28.0,0.03,0.5,2.0
2017-01-31,27.0,17.0,22.0,0.12,2.0,4.0
2017-02-01,38.0,25.0,31.5,0.32,0.0,1.0
2017-02-02,37.0,30.0,33.5,0.08,0.0,0.0
2018-01-01,12.0,-10.0,1.0,0.0025,0.0025,6.0
2018-01-02,12.0,-11.0,0.5,0.0025,0.0025,4.0
2018-01-03,13.0,-5.0,4.0,0.0,0.0,4.0
2018-01-04,25.0,-6.0,9.5,0.0025,0.0025,4.0
2018-01-05,17.0,0.0,8.5,0.0025,0.0025,4.0
2018-01-06,8.0,-1.0,3.5,0.0025,0.0025,2.0
2018-01-07,8.0,-11.0,-1.5,0.0,0.0,2.0
2018-01-08,23.0,-11.0,6.0,0.0,0.0,2.0
2018-01-09,34.0,23.0,28.5,0.23,0.0,1.0
2018-01-10,37.0,19.0,28.0,0.0,0.0,1.0
2018-01-11,49.0,19.0,34.0,0.0,0.0,0.0
2018-01-12,60.0,35.0,47.5,0.47,0.0,0.0
2018-01-13,64.0,16.0,40.0,1.35,3.0,3.0
2018-01-14,18.0,3.0,10.5,0.0025,0.0025,3.0
2018-01-15,19.0,-1.0,9.0,0.0,0.0,3.0
2018-01-16,26.0,11.0,18.5,0.25,2.5,4.0
2018-01-17,29.0,4.0,16.5,0.15,1.5,5.0
2018-01-18,14.0,3.0,8.5,0.0,0.0,4.0
2018-01-19,25.0,7.0,16.0,0.0,0.0,4.0
2018-01-20,37.0,15.0,26.0,0.0,0.0,2.0
2018-01-21,45.0,26.0,35.5,0.0,0.0,2.0
2018-01-22,42.0,32.0,37.0,0.0025,0.0025,1.0
2018-01-23,58.0,36.0,47.0,0.16,0.0,0.0
2018-01-24,49.0,31.0,40.0,0.12,0.0025,0.0
2018-01-25,31.0,22.0,26.5,0.07,0.0025,0.0
2018-01-26,28.0,18.0,23.0,0.0,0.0,0.0
2018-01-27,53.0,18.0,35.5,0.0,0.0,0.0
2018-01-28,54.0,25.0,39.5,0.34,0.0,0.0
2018-01-29,49.0,23.0,36.0,0.0,0.0,0.0
2018-01-30,45.0,20.0,32.5,0.15,1.0,1.0
2018-01-31,20.0,8.0,14.0,0.0025,0.0025,1.0
2018-02-01,43.0,8.0,25.5,0.0,0.0,0.025
2018-02-02,46.0,15.0,30.5,0.2,0.5,1.0
2019-01-01,62.0,26.0,44.0,0.72,0.0,0.0
2019-01-02,51.0,34.0,42.5,0.04,0.0,0.0
2019-01-03,41.0,33.0,37.0,0.05,0.0,0.0
2019-01-04,34.0,25.0,29.5,0.0,0.0,0.0
2019-01-05,42.0,27.0,34.5,0.15,0.0,0.0
2019-01-06,49.0,32.0,40.5,0.05,0.0,0.0
2019-01-07,43.0,24.0,33.5,0.0,0.0,0.0
2019-01-08,43.0,30.0,36.5,0.03,0.0,0.0
2019-01-09,56.0,32.0,44.0,0.11,0.0025,0.0
2019-01-10,33.0,22.0,27.5,0.08,0.5,1.0
2019-01-11,24.0,20.0,22.0,0.03,0.5,1.0
2019-01-12,27.0,16.0,21.5,0.0,0.0,1.0
2019-01-13,33.0,18.0,25.5,0.15,2.0,3.0
2019-01-14,31.0,20.0,25.5,0.04,1.0,3.0
2019-01-15,36.0,16.0,26.0,0.0,0.0,1.0
2019-01-16,29.0,25.0,27.0,0.0025,0.0,1.0
2019-01-17,31.0,23.0,27.0,0.0025,0.0,1.0
2019-01-18,36.0,22.0,29.0,0.05,0.5,1.0
2019-01-19,34.0,27.0,30.5,0.0025,0.0,1.0
2019-01-20,37.0,27.0,32.0,1.02,0.0025,0.025
2019-01-21,28.0,4.0,16.0,0.04,0.0025,0.025
2019-01-22,12.0,1.0,6.5,0.0025,0.0025,0.025
2019-01-23,36.0,1.0,18.5,0.0,0.0,0.0
2019-01-24,43.0,34.0,38.5,1.24,0.0,0.0
2019-01-25,43.0,22.0,32.5,0.26,1.0,1.0
2019-01-26,23.0,10.0,16.5,0.0025,0.0025,0.025
2019-01-27,34.0,15.0,24.5,0.05,0.5,1.0
2019-01-28,34.0,5.0,19.5,0.01,0.1,0.025
2019-01-29,40.0,4.0,22.0,0.03,0.3,0.025
2019-01-30,35.0,8.0,21.5,0.0025,0.0025,0.025
2019-01-31,17.0,-6.0,5.5,0.0,0.0,0.0
2019-02-01,10.0,-6.0,2.0,0.03,0.3,1.0
2019-02-02,17.0,-5.0,6.0,0.08,0.8,2.0
2020-01-01,39.0,27.0,33.0,0.27,1.0,1.0
2020-01-02,37.0,21.0,29.0,0.0,0.0,0.0
2020-01-03,49.0,21.0,35.0,0.3,0.0,0.0
2020-01-04,50.0,43.0,46.5,0.55,0.0,0.0
2020-01-05,47.0,28.0,37.5,0.1,0.5,0.025
2020-01-06,37.0,29.0,33.0,0.15,1.0,0.025
2020-01-07,41.0,24.0,32.5,0.0,0.0,0.0
2020-01-08,34.0,23.0,28.5,0.0025,0.0025,0.025
2020-01-09,33.0,15.0,24.0,0.0025,0.0025,0.025
2020-01-10,39.0,14.0,26.5,0.0,0.0,0.0
2020-01-11,53.0,33.0,43.0,0.18,0.0,0.0
2020-01-12,69.0,51.0,60.0,0.13,0.0,0.0
2020-01-13,53.0,32.0,42.5,0.0,0.0,0.0
2020-01-14,50.0,30.0,40.0,0.0,0.0,0.0
2020-01-15,54.0,30.0,42.0,0.0,0.0,0.0
2020-01-16,55.0,32.0,43.5,0.0,0.0,0.0
2020-01-17,38.0,23.0,30.5,0.22,1.5,2.0
2020-01-18,28.0,20.0,24.0,0.12,0.5,1.0
2020-01-19,47.0,25.0,36.0,0.48,0.2,0.0
2020-01-20,28.0,14.0,21.0,0.1,1.0,0.0
2020-01-21,26.0,11.0,18.5,0.09,1.0,0.025
2020-01-22,29.0,11.0,20.0,0.0,0.0,0.0
2020-01-23,38.0,9.0,23.5,0.0,0.0,0.0
2020-01-24,47.0,19.0,33.0,0.0,0.0,0.0
2020-01-25,44.0,32.0,38.0,1.0,0.0,0.0
2020-01-26,41.0,32.0,36.5,0.1,0.5,0.0
2020-01-27,33.0,31.0,32.0,0.17,1.5,0.025
2020-01-28,33.0,31.0,32.0,0.0025,0.0,0.0
2020-01-29,34.0,29.0,31.5,0.1,0.3,0.025
2020-01-30,34.0,18.0,26.0,0.0025,0.0025,0.025
2020-01-31,36.0,17.0,26.5,0.0,0.0,0.0
2020-02-01,42.0,30.0,36.0,0.1,0.0,0.0
2020-02-02,35.0,32.0,33.5,0.1,0.5,0.025
2021-01-01,33.0,28.0,30.5,0.03,0.0,0.025
2021-01-02,49.0,28.0,38.5,0.5,0.0,0.0
2021-01-03,50.0,32.0,41.0,0.0025,0.0,0.0
2021-01-04,40.0,32.0,36.0,0.21,0.0,0.0
2021-01-05,35.0,32.0,33.5,0.02,0.0,0.0
2021-01-06,34.0,31.0,32.5,0.02,0.0,0.0
2021-01-07,35.0,31.0,33.0,0.02,0.0,0.0
2021-01-08,35.0,21.0,28.0,0.0,0.0,0.0
2021-01-09,32.0,16.0,24.0,0.0,0.0,0.0
2021-01-10,34.0,15.0,24.5,0.0,0.0,0.0
2021-01-11,37.0,20.0,28.5,0.0,0.0,0.0
2021-01-12,39.0,24.0,31.5,0.0,0.0,0.0
2021-01-13,35.0,25.0,30.0,0.0,0.0,0.0
2021-01-14,42.0,25.0,33.5,0.0,0.0,0.0
2021-01-15,47.0,27.0,37.0,0.0,0.0,0.0
2021-01-16,47.0,27.0,37.0,0.22,0.0,0.0
2021-01-17,32.0,27.0,29.5,0.2,0.5,1.0
2021-01-18,35.0,30.0,32.5,0.3,1.0,1.0
2021-01-19,31.0,28.0,29.5,0.1,1.5,1.0
2021-01-20,37.0,29.0,33.0,0.06,1.0,1.0
2021-01-21,39.0,25.0,32.0,0.0,0.0,1.0
2021-01-22,42.0,24.0,33.0,0.0,0.0,0.0
