,date,max_temp,min_temp,avg_temp,precipitation,snowfall,snowdepth,year,month,day,phil_pred,spring
1985,2014-01-06,49.0,14.0,31.5,0.19,1.0,1.0,2014,1,6,False,False
1986,2014-01-07,29.0,-10.0,9.5,0.0025,0.0025,1.0,2014,1,7,False,False
1987,2014-01-08,2.0,-10.0,-4.0,0.0,0.0,1.0,2014,1,8,False,False
1988,2014-01-09,21.0,-1.0,10.0,0.04,1.0,1.0,2014,1,9,False,False
1989,2014-01-10,34.0,13.0,23.5,0.02,0.5,1.0,2014,1,10,False,False
1991,2014-01-12,54.0,33.0,43.5,0.47,0.0,0.0,2014,1,12,False,False
1992,2014-01-13,35.0,25.0,30.0,0.0025,0.0025,0.0,2014,1,13,False,False
1994,2014-01-15,45.0,27.0,36.0,0.05,0.0025,0.0,2014,1,15,False,False
1995,2014-01-16,37.0,18.0,27.5,0.0,0.0,0.0,2014,1,16,False,False
1996,2014-01-17,34.0,17.0,25.5,0.01,0.2,0.025,2014,1,17,False,False
1997,2014-01-18,36.0,15.0,25.5,0.1,0.8,1.0,2014,1,18,False,False
1998,2014-01-19,19.0,9.0,14.0,0.05,1.1,2.0,2014,1,19,False,False
1999,2014-01-20,34.0,19.0,26.5,0.0,0.0,1.0,2014,1,20,False,False
2000,2014-01-21,36.0,19.0,27.5,0.02,0.2,1.0,2014,1,21,False,False
2001,2014-01-22,19.0,-9.0,5.0,0.11,4.0,3.0,2014,1,22,False,False
2002,2014-01-23,10.0,-9.0,0.5,0.01,0.4,2.0,2014,1,23,False,False
2003,2014-01-24,13.0,2.0,7.5,0.03,0.5,2.0,2014,1,24,False,False
2005,2014-01-26,23.0,6.0,14.5,0.07,3.0,5.0,2014,1,26,False,False
2006,2014-01-27,43.0,7.0,25.0,0.0025,0.0025,3.0,2014,1,27,False,False
2007,2014-01-28,31.0,-9.0,11.0,0.04,1.0,4.0,2014,1,28,False,False
2008,2014-01-29,7.0,-13.0,-3.0,0.0,0.0,3.0,2014,1,29,False,False
2009,2014-01-30,15.0,-12.0,1.5,0.0,0.0,2.0,2014,1,30,False,False
2010,2014-01-31,35.0,-6.0,14.5,0.0,0.0,2.0,2014,1,31,False,False
2011,2014-02-01,38.0,29.0,33.5,0.0,0.0,1.0,2014,2,1,False,False
2012,2014-02-02,51.0,31.0,41.0,0.02,0.0,1.0,2014,2,2,False,False
2013,2015-01-01,24.0,19.0,21.5,0.0,0.0,0.0,2015,1,1,False,False
2014,2015-01-02,34.0,19.0,26.5,0.0,0.0,0.0,2015,1,2,False,False
2015,2015-01-03,37.0,21.0,29.0,0.0,0.0,0.0,2015,1,3,False,False
2016,2015-01-04,54.0,33.0,43.5,0.93,0.5,0.0,2015,1,4,False,False
2018,2015-01-06,24.0,11.0,17.5,0.02,0.5,1.0,2015,1,6,False,False
2019,2015-01-07,19.0,12.0,15.5,0.04,1.0,1.0,2015,1,7,False,False
2021,2015-01-09,22.0,0.0,11.0,0.1,2.0,2.0,2015,1,9,False,False
2022,2015-01-10,22.0,-1.0,10.5,0.0025,0.0025,2.0,2015,1,10,False,False
2024,2015-01-12,40.0,11.0,25.5,0.16,1.0,2.0,2015,1,12,False,False
2025,2015-01-13,37.0,11.0,24.0,0.18,,,2015,1,13,False,False
2026,2015-01-14,29.0,12.0,20.5,0.0,0.0,0.025,2015,1,14,False,False
2027,2015-01-15,29.0,14.0,21.5,0.0,0.0,0.025,2015,1,15,False,False
2028,2015-01-16,30.0,14.0,22.0,0.0,0.0,0.025,2015,1,16,False,False
2029,2015-01-17,33.0,11.0,22.0,0.0,0.0,0.025,2015,1,17,False,False
2030,2015-01-18,45.0,12.0,28.5,0.0,0.0,0.025,2015,1,18,False,False
2032,2015-01-20,35.0,27.0,31.0,0.0,0.0,0.025,2015,1,20,False,False
2033,2015-01-21,35.0,23.0,29.0,0.13,2.0,2.0,2015,1,21,False,False
2034,2015-01-22,35.0,27.0,31.0,0.27,2.5,2.0,2015,1,22,False,False
2035,2015-01-23,32.0,28.0,30.0,0.0025,0.0025,2.0,2015,1,23,False,False
2036,2015-01-24,32.0,28.0,30.0,0.23,3.0,4.0,2015,1,24,False,False
2037,2015-01-25,33.0,27.0,30.0,0.03,0.0,3.0,2015,1,25,False,False
2038,2015-01-26,34.0,26.0,30.0,0.3,3.0,5.0,2015,1,26,False,False
2039,2015-01-27,28.0,19.0,23.5,0.31,3.5,8.0,2015,1,27,False,False
2041,2015-01-29,25.0,1.0,13.0,0.0025,0.0025,8.0,2015,1,29,False,False
2042,2015-01-30,39.0,12.0,25.5,0.4,3.5,10.0,2015,1,30,False,False
2043,2015-01-31,28.0,4.0,16.0,0.02,0.5,10.0,2015,1,31,False,False
2044,2015-02-01,25.0,1.0,13.0,0.0025,0.0025,9.0,2015,2,1,False,False
2045,2015-02-02,40.0,21.0,30.5,1.15,2.0,6.0,2015,2,2,False,False
2047,2017-01-02,43.0,28.0,35.5,0.07,0.0,0.0,2017,1,2,False,False
2048,2017-01-03,45.0,28.0,36.5,0.0025,0.0,0.0,2017,1,3,False,False
2050,2017-01-05,40.0,20.0,30.0,0.0025,0.0,0.0,2017,1,5,False,False
2051,2017-01-06,23.0,8.0,15.5,0.17,3.0,3.0,2017,1,6,False,False
2052,2017-01-07,16.0,3.0,9.5,0.0,0.0,2.0,2017,1,7,False,False
2054,2017-01-09,16.0,2.0,9.0,0.0025,0.0025,2.0,2017,1,9,False,False
2056,2017-01-11,51.0,25.0,38.0,0.15,0.0,0.0,2017,1,11,False,False
2057,2017-01-12,61.0,39.0,50.0,0.21,0.0,0.0,2017,1,12,False,False
2058,2017-01-13,65.0,34.0,49.5,0.62,0.0,0.0,2017,1,13,False,False
2059,2017-01-14,37.0,27.0,32.0,0.0,0.0,0.0,2017,1,14,False,False
2060,2017-01-15,36.0,24.0,30.0,0.03,0.0,0.0,2017,1,15,False,False
2061,2017-01-16,35.0,19.0,27.0,0.0,0.0,0.0,2017,1,16,False,False
2062,2017-01-17,43.0,19.0,31.0,0.03,0.0,0.0,2017,1,17,False,False
2063,2017-01-18,60.0,38.0,49.0,0.27,0.0,0.0,2017,1,18,False,False
2064,2017-01-19,47.0,37.0,42.0,0.03,0.0,0.0,2017,1,19,False,False
2065,2017-01-20,42.0,29.0,35.5,0.0025,0.0,0.0,2017,1,20,False,False
2066,2017-01-21,48.0,29.0,38.5,0.13,0.0,0.0,2017,1,21,False,False
2067,2017-01-22,65.0,38.0,51.5,0.0,0.0,0.0,2017,1,22,False,False
2068,2017-01-23,64.0,41.0,52.5,0.0,0.0,0.0,2017,1,23,False,False
2072,2017-01-27,41.0,29.0,35.0,0.16,1.0,0.025,2017,1,27,False,False
2074,2017-01-29,33.0,26.0,29.5,0.0025,0.0025,2.0,2017,1,29,False,False
2076,2017-01-31,27.0,17.0,22.0,0.12,2.0,4.0,2017,1,31,False,False
2077,2017-02-01,38.0,25.0,31.5,0.32,0.0,1.0,2017,2,1,False,False
2078,2017-02-02,37.0,30.0,33.5,0.08,0.0,0.0,2017,2,2,False,False
2079,2018-01-01,12.0,-10.0,1.0,0.0025,0.0025,6.0,2018,1,1,False,False
2080,2018-01-02,12.0,-11.0,0.5,0.0025,0.0025,4.0,2018,1,2,False,False
2081,2018-01-03,13.0,-5.0,4.0,0.0,0.0,4.0,2018,1,3,False,False
2082,2018-01-04,25.0,-6.0,9.5,0.0025,0.0025,4.0,2018,1,4,False,False
2083,2018-01-05,17.0,0.0,8.5,0.0025,0.0025,4.0,2018,1,5,False,False
2084,2018-01-06,8.0,-1.0,3.5,0.0025,0.0025,2.0,2018,1,6,False,False
2085,2018-01-07,8.0,-11.0,-1.5,0.0,0.0,2.0,2018,1,7,False,False
2087,2018-01-09,34.0,23.0,28.5,0.23,0.0,1.0,2018,1,9,False,False
2088,2018-01-10,37.0,19.0,28.0,0.0,0.0,1.0,2018,1,10,False,False
2089,2018-01-11,49.0,19.0,34.0,0.0,0.0,0.0,2018,1,11,False,False
2090,2018-01-12,60.0,35.0,47.5,0.47,0.0,0.0,2018,1,12,False,False
2091,2018-01-13,64.0,16.0,40.0,1.35,3.0,3.0,2018,1,13,False,False
2092,2018-01-14,18.0,3.0,10.5,0.0025,0.0025,3.0,2018,1,14,False,False
2094,2018-01-16,26.0,11.0,18.5,0.25,2.5,4.0,2018,1,16,False,False
2095,2018-01-17,29.0,4.0,16.5,0.15,1.5,5.0,2018,1,17,False,False
2097,2018-01-19,25.0,7.0,16.0,0.0,0.0,4.0,2018,1,19,False,False
2098,2018-01-20,37.0,15.0,26.0,0.0,0.0,2.0,2018,1,20,False,False
2099,2018-01-21,45.0,26.0,35.5,0.0,0.0,2.0,2018,1,21,False,False
2101,2018-01-23,58.0,36.0,47.0,0.16,0.0,0.0,2018,1,23,False,False
2102,2018-01-24,49.0,31.0,40.0,0.12,0.0025,0.0,2018,1,24,False,False
2103,2018-01-25,31.0,22.0,26.5,0.07,0.0025,0.0,2018,1,25,False,False
2104,2018-01-26,28.0,18.0,23.0,0.0,0.0,0.0,2018,1,26,False,False
2105,2018-01-27,53.0,18.0,35.5,0.0,0.0,0.0,2018,1,27,False,False
2106,2018-01-28,54.0,25.0,39.5,0.34,0.0,0.0,2018,1,28,False,False
2107,2018-01-29,49.0,23.0,36.0,0.0,0.0,0.0,2018,1,29,False,False
2108,2018-01-30,45.0,20.0,32.5,0.15,1.0,1.0,2018,1,30,False,False
2109,2018-01-31,20.0,8.0,14.0,0.0025,0.0025,1.0,2018,1,31,False,False
2110,2018-02-01,43.0,8.0,25.5,0.0,0.0,0.025,2018,2,1,False,False
2112,2019-01-01,62.0,26.0,44.0,0.72,0.0,0.0,2019,1,1,True,True
2113,2019-01-02,51.0,34.0,42.5,0.04,0.0,0.0,2019,1,2,True,True
2116,2019-01-05,42.0,27.0,34.5,0.15,0.0,0.0,2019,1,5,True,True
2117,2019-01-06,49.0,32.0,40.5,0.05,0.0,0.0,2019,1,6,True,True
2118,2019-01-07,43.0,24.0,33.5,0.0,0.0,0.0,2019,1,7,True,True
2119,2019-01-08,43.0,30.0,36.5,0.03,0.0,0.0,2019,1,8,True,True
2120,2019-01-09,56.0,32.0,44.0,0.11,0.0025,0.0,2019,1,9,True,True
2122,2019-01-11,24.0,20.0,22.0,0.03,0.5,1.0,2019,1,11,True,True
2123,2019-01-12,27.0,16.0,21.5,0.0,0.0,1.0,2019,1,12,True,True
2124,2019-01-13,33.0,18.0,25.5,0.15,2.0,3.0,2019,1,13,True,True
2126,2019-01-15,36.0,16.0,26.0,0.0,0.0,1.0,2019,1,15,True,True
2127,2019-01-16,29.0,25.0,27.0,0.0025,0.0,1.0,2019,1,16,True,True
2128,2019-01-17,31.0,23.0,27.0,0.0025,0.0,1.0,2019,1,17,True,True
2129,2019-01-18,36.0,22.0,29.0,0.05,0.5,1.0,2019,1,18,True,True
2130,2019-01-19,34.0,27.0,30.5,0.0025,0.0,1.0,2019,1,19,True,True
2131,2019-01-20,37.0,27.0,32.0,1.02,0.0025,0.025,2019,1,20,True,True
2133,2019-01-22,12.0,1.0,6.5,0.0025,0.0025,0.025,2019,1,22,True,True
2134,2019-01-23,36.0,1.0,18.5,0.0,0.0,0.0,2019,1,23,True,True
2135,2019-01-24,43.0,34.0,38.5,1.24,0.0,0.0,2019,1,24,True,True
2136,2019-01-25,43.0,22.0,32.5,0.26,1.0,1.0,2019,1,25,True,True
2138,2019-01-27,34.0,15.0,24.5,0.05,0.5,1.0,2019,1,27,True,True
2139,2019-01-28,34.0,5.0,19.5,0.01,0.1,0.025,2019,1,28,True,True
2140,2019-01-29,40.0,4.0,22.0,0.03,0.3,0.025,2019,1,29,True,True
2144,2019-02-02,17.0,-5.0,6.0,0.08,0.8,2.0,2019,2,2,True,True
2145,2020-01-01,39.0,27.0,33.0,0.27,1.0,1.0,2020,1,1,True,True
2146,2020-01-02,37.0,21.0,29.0,0.0,0.0,0.0,2020,1,2,True,True
2147,2020-01-03,49.0,21.0,35.0,0.3,0.0,0.0,2020,1,3,True,True
2148,2020-01-04,50.0,43.0,46.5,0.55,0.0,0.0,2020,1,4,True,True
2149,2020-01-05,47.0,28.0,37.5,0.1,0.5,0.025,2020,1,5,True,True
2150,2020-01-06,37.0,29.0,33.0,0.15,1.0,0.025,2020,1,6,True,True
2151,2020-01-07,41.0,24.0,32.5,0.0,0.0,0.0,2020,1,7,True,True
2152,2020-01-08,34.0,23.0,28.5,0.0025,0.0025,0.025,2020,1,8,True,True
2153,2020-01-09,33.0,15.0,24.0,0.0025,0.0025,0.025,2020,1,9,True,True
2154,2020-01-10,39.0,14.0,26.5,0.0,0.0,0.0,2020,1,10,True,True
2155,2020-01-11,53.0,33.0,43.0,0.18,0.0,0.0,2020,1,11,True,True
2156,2020-01-12,69.0,51.0,60.0,0.13,0.0,0.0,2020,1,12,True,True
2157,2020-01-13,53.0,32.0,42.5,0.0,0.0,0.0,2020,1,13,True,True
2158,2020-01-14,50.0,30.0,40.0,0.0,0.0,0.0,2020,1,14,True,True
2159,2020-01-15,54.0,30.0,42.0,0.0,0.0,0.0,2020,1,15,True,True
2160,2020-01-16,55.0,32.0,43.5,0.0,0.0,0.0,2020,1,16,True,True
2162,2020-01-18,28.0,20.0,24.0,0.12,0.5,1.0,2020,1,18,True,True
2163,2020-01-19,47.0,25.0,36.0,0.48,0.2,0.0,2020,1,19,True,True
2164,2020-01-20,28.0,14.0,21.0,0.1,1.0,0.0,2020,1,20,True,True
2165,2020-01-21,26.0,11.0,18.5,0.09,1.0,0.025,2020,1,21,True,True
2166,2020-01-22,29.0,11.0,20.0,0.0,0.0,0.0,2020,1,22,True,True
2167,2020-01-23,38.0,9.0,23.5,0.0,0.0,0.0,2020,1,23,True,True
2168,2020-01-24,47.0,19.0,33.0,0.0,0.0,0.0,2020,1,24,True,True
2169,2020-01-25,44.0,32.0,38.0,1.0,0.0,0.0,2020,1,25,True,True
2170,2020-01-26,41.0,32.0,36.5,0.1,0.5,0.0,2020,1,26,True,True
2172,2020-01-28,33.0,31.0,32.0,0.0025,0.0,0.0,2020,1,28,True,True
2173,2020-01-29,34.0,29.0,31.5,0.1,0.3,0.025,2020,1,29,True,True
2174,2020-01-30,34.0,18.0,26.0,0.0025,0.0025,0.025,2020,1,30,True,True
2175,2020-01-31,36.0,17.0,26.5,0.0,0.0,0.0,2020,1,31,True,True
2176,2020-02-01,42.0,30.0,36.0,0.1,0.0,0.0,2020,2,1,True,True
2177,2020-02-02,35.0,32.0,33.5,0.1,0.5,0.025,2020,2,2,True,True
2179,2021-01-02,49.0,28.0,38.5,0.5,0.0,0.0,2021,1,2,False,True
2182,2021-01-05,35.0,32.0,33.5,0.02,0.0,0.0,2021,1,5,False,True
2183,2021-01-06,34.0,31.0,32.5,0.02,0.0,0.0,2021,1,6,False,True
2184,2021-01-07,35.0,31.0,33.0,0.02,0.0,0.0,2021,1,7,False,True
2185,2021-01-08,35.0,21.0,28.0,0.0,0.0,0.0,2021,1,8,False,True
2187,2021-01-10,34.0,15.0,24.5,0.0,0.0,0.0,2021,1,10,False,True
2189,2021-01-12,39.0,24.0,31.5,0.0,0.0,0.0,2021,1,12,False,True
2190,2021-01-13,35.0,25.0,30.0,0.0,0.0,0.0,2021,1,13,False,True
2191,2021-01-14,42.0,25.0,33.5,0.0,0.0,0.0,2021,1,14,False,True
2192,2021-01-15,47.0,27.0,37.0,0.0,0.0,0.0,2021,1,15,False,True
2193,2021-01-16,47.0,27.0,37.0,0.22,0.0,0.0,2021,1,16,False,True
2194,2021-01-17,32.0,27.0,29.5,0.2,0.5,1.0,2021,1,17,False,True
2195,2021-01-18,35.0,30.0,32.5,0.3,1.0,1.0,2021,1,18,False,True
2197,2021-01-20,37.0,29.0,33.0,0.06,1.0,1.0,2021,1,20,False,True
2198,2021-01-21,39.0,25.0,32.0,0.0,0.0,1.0,2021,1,21,False,True
2199,2021-01-22,42.0,24.0,33.0,0.0,0.0,0.0,2021,1,22,False,True
2203,2021-01-26,36.0,27.0,31.5,0.04,0.0,0.0,2021,1,26,False,True
2204,2021-01-27,44.0,30.0,37.0,0.23,0.0,0.0,2021,1,27,False,True
2205,2021-01-28,30.0,19.0,24.5,0.0,0.0,0.0,2021,1,28,False,True
2206,2021-01-29,24.0,17.0,20.5,0.0,0.0,0.0,2021,1,29,False,True
2207,2021-01-30,24.0,17.0,20.5,0.0,0.0,0.025,2021,1,30,False,True
2208,2021-01-31,31.0,17.0,24.0,0.0,0.0,0.0,2021,1,31,False,True
2209,2021-02-01,32.0,28.0,30.0,0.09,0.5,1.0,2021,2,1,False,True
2210,2021-02-02,32.0,21.0,26.5,0.42,4.0,3.0,2021,2,2,False,True
